transaction_id,month,customer_id,customer_name,segment,product_id,product_name,family,supplier,units,unit_price,unit_cost,revenue,direct_cost,gross_profit,cts,contribution,order_lines,picks,setups,billing_delay_days,terms_days,days_late,promo_flag
A000181,2025-03-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000182,2025-03-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1100,280,1100,280,820,60.5,759.5,2,2,0,2,30,5,False
A000183,2025-03-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000184,2025-03-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,1200,250,1200,250,950,66.0,884.0,1,1,0,2,30,22,False
A000185,2025-03-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,1200,280,1200,280,920,66.0,854.0,2,2,0,2,30,22,False
A000186,2025-03-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,1200,310,1200,310,890,66.0,824.0,3,3,0,2,30,22,False
A000187,2025-03-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000188,2025-03-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1300,280,1300,280,1020,71.5,948.5,2,2,0,2,30,7,False
A000189,2025-03-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000190,2025-04-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000191,2025-04-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,900,280,2700,840,1860,94.5,1765.5,2,2,0,2,30,3,False
A000192,2025-04-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000193,2025-04-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000194,2025-04-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1000,280,1000,280,720,55.0,665.0,2,2,0,2,30,4,False
A000195,2025-04-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000196,2025-04-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000197,2025-04-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1100,280,1100,280,820,60.5,759.5,2,2,0,2,30,5,False
A000198,2025-04-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000199,2025-04-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,1200,250,1200,250,950,66.0,884.0,1,1,0,2,30,22,False
A000200,2025-04-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,1200,280,1200,280,920,66.0,854.0,2,2,0,2,30,22,False
A000201,2025-04-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,1200,310,1200,310,890,66.0,824.0,3,3,0,2,30,22,False
A000202,2025-04-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000203,2025-04-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1300,280,1300,280,1020,71.5,948.5,2,2,0,2,30,7,False
A000204,2025-04-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000205,2025-05-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000206,2025-05-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,900,280,2700,840,1860,94.5,1765.5,2,2,0,2,30,3,False
A000207,2025-05-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000208,2025-05-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000209,2025-05-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1000,280,1000,280,720,55.0,665.0,2,2,0,2,30,4,False
A000210,2025-05-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000211,2025-05-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000212,2025-05-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1100,280,1100,280,820,60.5,759.5,2,2,0,2,30,5,False
A000213,2025-05-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000214,2025-05-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,1200,250,1200,250,950,66.0,884.0,1,1,0,2,30,22,False
A000215,2025-05-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,1200,280,1200,280,920,66.0,854.0,2,2,0,2,30,22,False
A000216,2025-05-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,1200,310,1200,310,890,66.0,824.0,3,3,0,2,30,22,False
A000217,2025-05-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000218,2025-05-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1300,280,1300,280,1020,71.5,948.5,2,2,0,2,30,7,False
A000219,2025-05-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000220,2025-06-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000221,2025-06-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,900,280,2700,840,1860,94.5,1765.5,2,2,0,2,30,3,False
A000222,2025-06-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000223,2025-06-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000224,2025-06-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1000,280,1000,280,720,55.0,665.0,2,2,0,2,30,4,False
A000225,2025-06-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000226,2025-06-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000227,2025-06-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1100,280,1100,280,820,60.5,759.5,2,2,0,2,30,5,False
A000228,2025-06-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000229,2025-06-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,1200,250,1200,250,950,66.0,884.0,1,1,0,2,30,22,False
A000230,2025-06-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,1200,280,1200,280,920,66.0,854.0,2,2,0,2,30,22,False
A000231,2025-06-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,1200,310,1200,310,890,66.0,824.0,3,3,0,2,30,22,False
A000232,2025-06-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000233,2025-06-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1300,280,1300,280,1020,71.5,948.5,2,2,0,2,30,7,False
A000234,2025-06-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000235,2025-07-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000236,2025-07-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,945.0,330.4,2835.0,991.2,1843.8,99.23,1744.57,2,2,0,2,30,3,False
A000237,2025-07-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000238,2025-07-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000239,2025-07-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1050.0,330.4,1050.0,330.4,719.6,57.75,661.85,2,2,0,2,30,4,False
A000240,2025-07-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000241,2025-07-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000242,2025-07-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1155.0,330.4,1155.0,330.4,824.6,63.52,761.08,2,2,0,2,30,5,False
A000243,2025-07-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000244,2025-07-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,420.0,250,420.0,250,170.0,23.1,146.9,1,1,0,2,30,22,False
A000245,2025-07-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,441.0,330.4,441.0,330.4,110.6,24.25,86.35,2,2,0,2,30,22,False
A000246,2025-07-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,420.0,310,420.0,310,110.0,23.1,86.9,3,3,0,2,30,22,False
A000247,2025-07-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000248,2025-07-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1365.0,330.4,1365.0,330.4,1034.6,75.08,959.52,2,2,0,2,30,7,False
A000249,2025-07-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000250,2025-08-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000251,2025-08-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,945.0,330.4,2835.0,991.2,1843.8,99.23,1744.57,2,2,0,2,30,3,False
A000252,2025-08-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000253,2025-08-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000254,2025-08-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1050.0,330.4,1050.0,330.4,719.6,57.75,661.85,2,2,0,2,30,4,False
A000255,2025-08-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000256,2025-08-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000257,2025-08-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1155.0,330.4,1155.0,330.4,824.6,63.52,761.08,2,2,0,2,30,5,False
A000258,2025-08-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000259,2025-08-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,420.0,250,420.0,250,170.0,23.1,146.9,1,1,0,2,30,22,False
A000260,2025-08-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,441.0,330.4,441.0,330.4,110.6,24.25,86.35,2,2,0,2,30,22,False
A000261,2025-08-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,420.0,310,420.0,310,110.0,23.1,86.9,3,3,0,2,30,22,False
A000262,2025-08-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000263,2025-08-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1365.0,330.4,1365.0,330.4,1034.6,75.08,959.52,2,2,0,2,30,7,False
A000264,2025-08-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000265,2025-09-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000266,2025-09-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,945.0,330.4,2835.0,991.2,1843.8,99.23,1744.57,2,2,0,2,30,3,False
A000267,2025-09-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000268,2025-09-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000269,2025-09-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1050.0,330.4,1050.0,330.4,719.6,57.75,661.85,2,2,0,2,30,4,False
A000270,2025-09-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000271,2025-09-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000272,2025-09-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1155.0,330.4,1155.0,330.4,824.6,63.52,761.08,2,2,0,2,30,5,False
A000273,2025-09-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000274,2025-09-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,420.0,250,420.0,250,170.0,23.1,146.9,1,1,0,2,30,22,False
A000275,2025-09-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,441.0,330.4,441.0,330.4,110.6,24.25,86.35,2,2,0,2,30,22,False
A000276,2025-09-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,420.0,310,420.0,310,110.0,23.1,86.9,3,3,0,2,30,22,False
A000277,2025-09-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000278,2025-09-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1365.0,330.4,1365.0,330.4,1034.6,75.08,959.52,2,2,0,2,30,7,False
A000279,2025-09-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000280,2025-10-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000281,2025-10-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,945.0,330.4,2835.0,991.2,1843.8,99.23,1744.57,2,2,0,2,30,3,False
A000282,2025-10-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000283,2025-10-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000284,2025-10-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1050.0,330.4,1050.0,330.4,719.6,57.75,661.85,2,2,0,2,30,4,False
A000285,2025-10-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000286,2025-10-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000287,2025-10-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1155.0,330.4,1155.0,330.4,824.6,63.52,761.08,2,2,0,2,30,5,False
A000288,2025-10-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000289,2025-10-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,420.0,250,420.0,250,170.0,23.1,146.9,1,1,0,2,30,22,False
A000290,2025-10-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,441.0,330.4,441.0,330.4,110.6,24.25,86.35,2,2,0,2,30,22,False
A000291,2025-10-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,420.0,310,420.0,310,110.0,23.1,86.9,3,3,0,2,30,22,False
A000292,2025-10-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000293,2025-10-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1365.0,330.4,1365.0,330.4,1034.6,75.08,959.52,2,2,0,2,30,7,False
A000294,2025-10-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000295,2025-11-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000296,2025-11-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,945.0,330.4,2835.0,991.2,1843.8,99.23,1744.57,2,2,0,2,30,3,False
A000297,2025-11-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000298,2025-11-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000299,2025-11-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1050.0,330.4,1050.0,330.4,719.6,57.75,661.85,2,2,0,2,30,4,False
A000300,2025-11-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000301,2025-11-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000302,2025-11-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1155.0,330.4,1155.0,330.4,824.6,63.52,761.08,2,2,0,2,30,5,False
A000303,2025-11-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000304,2025-11-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,420.0,250,420.0,250,170.0,23.1,146.9,1,1,0,2,30,22,False
A000305,2025-11-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,441.0,330.4,441.0,330.4,110.6,24.25,86.35,2,2,0,2,30,22,False
A000306,2025-11-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,420.0,310,420.0,310,110.0,23.1,86.9,3,3,0,2,30,22,False
A000307,2025-11-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000308,2025-11-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1365.0,330.4,1365.0,330.4,1034.6,75.08,959.52,2,2,0,2,30,7,False
A000309,2025-11-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
A000310,2025-12-01,C1,Anchor Client,Enterprise,P1,Core A,Core,SUP1,3,900,250,2700,750,1950,94.5,1855.5,1,1,0,2,30,3,False
A000311,2025-12-01,C1,Anchor Client,Enterprise,P2,Core B,Core,SUP2,3,945.0,330.4,2835.0,991.2,1843.8,99.23,1744.57,2,2,0,2,30,3,False
A000312,2025-12-01,C1,Anchor Client,Enterprise,P3,Premium,Premium,SUP1,3,900,310,2700,930,1770,94.5,1675.5,3,3,0,2,30,3,False
A000313,2025-12-01,C2,Growth Client,Mid,P1,Core A,Core,SUP1,1,1000,250,1000,250,750,55.0,695.0,1,1,0,2,30,4,False
A000314,2025-12-01,C2,Growth Client,Mid,P2,Core B,Core,SUP2,1,1050.0,330.4,1050.0,330.4,719.6,57.75,661.85,2,2,0,2,30,4,False
A000315,2025-12-01,C2,Growth Client,Mid,P3,Premium,Premium,SUP1,1,1000,310,1000,310,690,55.0,635.0,3,3,0,2,30,4,False
A000316,2025-12-01,C3,Stable Client,SME,P1,Core A,Core,SUP1,1,1100,250,1100,250,850,60.5,789.5,1,1,0,2,30,5,False
A000317,2025-12-01,C3,Stable Client,SME,P2,Core B,Core,SUP2,1,1155.0,330.4,1155.0,330.4,824.6,63.52,761.08,2,2,0,2,30,5,False
A000318,2025-12-01,C3,Stable Client,SME,P3,Premium,Premium,SUP1,1,1100,310,1100,310,790,60.5,729.5,3,3,0,2,30,5,False
A000319,2025-12-01,C4,At Risk Client,Mid,P1,Core A,Core,SUP1,1,420.0,250,420.0,250,170.0,23.1,146.9,1,1,0,2,30,22,False
A000320,2025-12-01,C4,At Risk Client,Mid,P2,Core B,Core,SUP2,1,441.0,330.4,441.0,330.4,110.6,24.25,86.35,2,2,0,2,30,22,False
A000321,2025-12-01,C4,At Risk Client,Mid,P3,Premium,Premium,SUP1,1,420.0,310,420.0,310,110.0,23.1,86.9,3,3,0,2,30,22,False
A000322,2025-12-01,C5,New Client,SME,P1,Core A,Core,SUP1,1,1300,250,1300,250,1050,71.5,978.5,1,1,0,2,30,7,False
A000323,2025-12-01,C5,New Client,SME,P2,Core B,Core,SUP2,1,1365.0,330.4,1365.0,330.4,1034.6,75.08,959.52,2,2,0,2,30,7,False
A000324,2025-12-01,C5,New Client,SME,P3,Premium,Premium,SUP1,1,1300,310,1300,310,990,71.5,918.5,3,3,0,2,30,7,False
